4.456229999999999691e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.669160000000000199e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.500000000000000000e+01
