1.409977785522647409e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.712431539420353976e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 4.188790204786390636e-01
