2.809947126179999533e+00 5.818321261799999089e-01 2.233355526479999575e+00 5.239055924099999921e-03
1.834580000000000100e+00 0.000000000000000000e+00 1.834580000000000100e+00 0.000000000000000000e+00
6.219104999999999883e+00 8.780895000000001005e+00 8.576654999999998807e+00 6.423345000000000304e+00
